epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix
0,1.0091510196158705e-16,16.0,16,True,False,(((exp((((((((((((x/((x)**(2))))**(0.5)))**(3))/x))**(-1))-x))**(0.5)))-x))**(3)),[n3 sub exp sqrt sub inv div n3 sqrt div x n2 x x x x]
0,0.31026291999938777,16.0,16,True,False,(((x*(((((((log(((((((x)**(0.5)))**(0.5)))**(-1))))**(-1))*x)-x))**(-1))*x)))**(-1)),[inv mul x mul inv sub mul inv log inv sqrt sqrt x x x x]
0,0.0630941172420996,18.0,18,True,False,((exp((((((x/(log((((x+(x/x))+x)+x))/x)))**(3)))**(-1))))**(2)),[n2 exp inv n3 div x div log add add add x div x x x x x]
0,0.14158355667246902,18.0,18,True,False,((exp(((log((((((((((((x)**(0.5))-x)+x)/x))**(-1)))**(2)))**(3))))**(-1)))*x)*x),[mul mul exp inv log n3 n2 inv div add sub sqrt x x x x x x]
0,0.31209535745933376,9.0,9,True,False,(((x)**(-1))+((exp(((((((x)**(2)))**(-1)))**(0.5))))**(3))),[add inv x n3 exp sqrt inv n2 x]
0,3.5573174828667823e-06,17.0,17,True,False,(((x/((((((log(((((exp((((x/x))**(-1))))**(3)))**(-1))))**(3))*x)-x))**(-1))))**(2)),[n2 div x inv sub mul n3 log inv n3 exp inv div x x x x]
0,4.703636647313605e-05,15.0,15,True,False,((((((((((x*(log(x)+x)))**(-1))+x)-x)+x))**(2)))**(3)),[n3 n2 add sub add inv mul x add log x x x x x]
0,0.38236213789480766,15.0,15,True,False,(log(x)+exp((((((((((log((((x)**(0.5))-x)))**(0.5)))**(-1)))**(3))-x))**(-1)))),[add log x exp inv sub n3 inv sqrt log sub sqrt x x x]
0,0.3400977959151296,18.0,18,True,False,((((((((((((exp((((((x)**(2))/x))**(-1)))-x))**(-1))-x))**(-1))-x))**(0.5))/x))**(0.5)),[sqrt div sqrt sub inv sub inv sub exp inv div n2 x x x x x x]
0,0.696646086810656,17.0,17,True,True,((((((exp(((x)**(-1))))**(3))*((((log(x)*((x)**(0.5)))-((x)**(-1))))**(3)))-x))**(0.5)),[sqrt sub mul n3 exp inv x n3 sub mul log x sqrt x inv x x]
0,0.3266316347104103,16.0,16,True,False,exp((((((((((log(x)/x))**(0.5))-((x)**(3)))-x)*x)-x))**(3))),[exp n3 sub mul sub sub sqrt div log x x n3 x x x x]
0,0.2859861767935447,19.0,19,True,False,((((((log((((((x+((((((((x-x))**(3)))**(3)))**(0.5))-x)))**(0.5)))**(0.5)))+x))**(3)))**(0.5))*x),[mul sqrt n3 add log sqrt sqrt add x sub sqrt n3 n3 sub x x x x x]
0,2.1617295703584464e-18,17.0,17,True,False,((((((((((((x*((x)**(0.5))))**(0.5)))**(3))-(log(x)+x)))**(3))-x))**(3))*x),[mul n3 sub n3 sub n3 sqrt mul x sqrt x add log x x x x]
0,0.09007282510584652,23.0,23,True,False,log((exp(((((((((((x+(((x)**(-1))/((x)**(3))))-x)-x)+x))**(-1))/x)/x))**(3)))+x)),[log add exp n3 div div inv add sub sub add x div inv x n3 x x x x x x x]
0,5.23722936568876e-12,12.0,12,True,False,((((((((log(((x)**(2)))+x))**(2))*exp(((x)**(3)))))**(2)))**(2)),[n2 n2 mul n2 add log n2 x x exp n3 x]
0,0.00024315931200731832,19.0,19,True,False,((x+((((((log((((((x*x))**(2)))**(3)))+x)-x)-x))**(3))*x))+x),[add add x mul n3 sub sub add log n3 n2 mul x x x x x x x]
0,0.34509677442219655,13.0,13,True,False,((((log((((x-(((((((exp(x))**(-1)))**(0.5)))**(0.5))*x)))**(-1))))**(0.5)))**(-1)),[inv sqrt log inv sub x mul sqrt sqrt inv exp x x]
0,0.3469894944679485,17.0,17,True,False,(((((((((((((x-x))**(2))-x))**(-1)))**(0.5)))**(3))*x)*x)/(x-x)),[div mul mul n3 sqrt inv sub n2 sub x x x x x sub x x]
0,0.3266687987097728,16.0,16,True,False,(((((x-((((((x)**(0.5)))**(0.5))-(x*(exp(x)/x)))/x)))**(-1)))**(3)),[n3 inv sub x div sub sqrt sqrt x mul x div exp x x x]
